key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rnbq1rk1/pp2bppp/4pn2/2p5/2Pp4/1P2PNP1/PB1P1PBP/RN1Q1RK1 b -,17569,A14,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/2p5/2Pp4/1P2PNP1/PB1P1PBP/RN1Q1RK1 b - - 0 8,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.Bb2 c5 8.e3,English-Opening-Neo-Catalan-Defense-Declined...6.b3-d4-7.Bb2-c5-8.e3,-0.06,0,464,38.92,21.52,39.56,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2p5/2PP4/1P3NP1/PB1P1PBP/RN1Q1RK1 b -,17571,A14,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/2p5/2PP4/1P3NP1/PB1P1PBP/RN1Q1RK1 b - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.Bb2 c5 8.e3 Nc6 9.exd4,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-c5-8.e3-Nc6-9.exd4,-0.17,0,464,38.37,27.47,34.16,English Opening
r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P3NP1/PB1P1PBP/RN1Q1RK1 w -,17572,A14,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P3NP1/PB1P1PBP/RN1Q1RK1 w - - 0 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.Bb2 c5 8.e3 Nc6 9.exd4 cxd4,English-Opening-Neo-Catalan-Defense-Declined...8.e3-Nc6-9.exd4-cxd4,-0.05,0,464,38.39,27.76,33.85,English Opening
r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P3NP1/PB1P1PBP/RN1QR1K1 b -,17573,A14,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P3NP1/PB1P1PBP/RN1QR1K1 b - - 1 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.Bb2 c5 8.e3 Nc6 9.exd4 cxd4 10.Re1,English-Opening-Neo-Catalan-Defense-Declined...8.e3-Nc6-9.exd4-cxd4-10.Re1,-0.08,0,464,39.04,29.82,31.14,English Opening
r1bqr1k1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/PB3PBP/RN1QR1K1 b -,17575,A13,English Opening: Neo-Catalan Defense Declined,book,r1bqr1k1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/PB3PBP/RN1QR1K1 b - - 0 11,1.c4 e6 2.g3 d5 3.Bg2 Nf6 4.Nf3 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 d4 9.exd4 cxd4 10.Re1 Re8 11.d3,English-Opening-Neo-Catalan-Defense-Declined...9.exd4-cxd4-10.Re1-Re8-11.d3,-0.18,0,464,42.02,30.32,27.66,English Opening
rnbqk2r/ppp1bppp/4pn2/8/2p5/5NP1/PP1PPPBP/RNBQ1RK1 w kq,18524,A14,English Opening: Neo-Catalan Defense Declined,book,rnbqk2r/ppp1bppp/4pn2/8/2p5/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 0 6,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O dxc4,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-dxc4,0.35,0,464,53.67,27.33,19,English Opening
rnbqk2r/pp2bppp/5n2/2pp4/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq,20426,A14,English Opening: Neo-Catalan Defense Declined,book,rnbqk2r/pp2bppp/5n2/2pp4/8/5NP1/PP1PPPBP/RNBQ1RK1 w kq - 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O c5 6.cxd5 exd5,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-c5-6.cxd5-exd5,0.44,0,464,56.29,26.95,16.77,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2p5/2P5/4PNP1/PB1P1PBP/RN1Q1RK1 b -,23868,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/2p5/2P5/4PNP1/PB1P1PBP/RN1Q1RK1 b - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 dxc4 9.bxc4,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-Nc6-8.e3-dxc4-9.bxc4,0.17,0,464,50.85,26.55,22.6,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2p5/2p5/1P2PNP1/PB1P1PBP/RN1Q1RK1 w -,23869,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/2p5/2p5/1P2PNP1/PB1P1PBP/RN1Q1RK1 w - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 dxc4,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-Nc6-8.e3-dxc4,0.26,0,464,49.38,28.4,22.22,English Opening
r2q1rk1/p3bppp/bpn1pn2/2pp4/2P5/1P2PNP1/PB1PQPBP/RN3RK1 w -,23871,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/p3bppp/bpn1pn2/2pp4/2P5/1P2PNP1/PB1PQPBP/RN3RK1 w - - 2 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 b6 9.Qe2 Ba6,English-Opening-Neo-Catalan-Defense-Declined...8.e3-b6-9.Qe2-Ba6,0.03,0,464,38.21,35.77,26.02,English Opening
r2q1rk1/pb2bppp/1pn2n2/2pp4/3P4/1PN1PNP1/PB3PBP/R2Q1RK1 b -,23873,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/pb2bppp/1pn2n2/2pp4/3P4/1PN1PNP1/PB3PBP/R2Q1RK1 b - d3 0 11,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 b6 9.Nc3 Bb7 10.cxd5 exd5 11.d4,English-Opening-Neo-Catalan-Defense-Declined...9.Nc3-Bb7-10.cxd5-exd5-11.d4,0.4,0,464,54.26,29.97,15.77,English Opening
r2q1rk1/pb2bppp/1pn2n2/2pp4/8/1PN1PNP1/PB1P1PBP/R2Q1RK1 w -,23874,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/pb2bppp/1pn2n2/2pp4/8/1PN1PNP1/PB1P1PBP/R2Q1RK1 w - - 0 11,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 b6 9.Nc3 Bb7 10.cxd5 exd5,English-Opening-Neo-Catalan-Defense-Declined...9.Nc3-Bb7-10.cxd5-exd5,0.47,0,464,53.58,32.08,14.33,English Opening
r2q1rk1/pb2bppp/1pn1pn2/2pP4/8/1PN1PNP1/PB1P1PBP/R2Q1RK1 b -,23875,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/pb2bppp/1pn1pn2/2pP4/8/1PN1PNP1/PB1P1PBP/R2Q1RK1 b - - 0 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 b6 9.Nc3 Bb7 10.cxd5,English-Opening-Neo-Catalan-Defense-Declined...8.e3-b6-9.Nc3-Bb7-10.cxd5,0.21,0,464,51.97,37.01,11.02,English Opening
r1bq1rk1/p3bppp/1pn1pn2/2pp4/2P5/1PN1PNP1/PB1P1PBP/R2Q1RK1 b -,23877,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/p3bppp/1pn1pn2/2pp4/2P5/1PN1PNP1/PB1P1PBP/R2Q1RK1 b - - 1 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.e3 b6 9.Nc3,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-Nc6-8.e3-b6-9.Nc3,0.05,0,464,44.54,37.49,17.98,English Opening
r1bq1rk1/pp3ppp/2n1pb2/2pn4/8/1PN2NP1/PB1PPPBP/R1Q2RK1 b -,23890,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp3ppp/2n1pb2/2pn4/8/1PN2NP1/PB1PPPBP/R1Q2RK1 b - - 3 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.cxd5 Nxd5 9.Nc3 Bf6 10.Qc1,English-Opening-Neo-Catalan-Defense-Declined...8.cxd5-Nxd5-9.Nc3-Bf6-10.Qc1,0.06,0,464,35.93,45.51,18.56,English Opening
r1bq1rk1/pp2bppp/2n1pn2/2pP4/8/1P3NP1/PB1PPPBP/RN1Q1RK1 b -,23894,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/2pP4/8/1P3NP1/PB1PPPBP/RN1Q1RK1 b - - 0 8,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.Bb2 Nc6 8.cxd5,English-Opening-Neo-Catalan-Defense-Declined...6.b3-c5-7.Bb2-Nc6-8.cxd5,0.27,0,464,40.28,40.12,19.6,English Opening
2rq1rk1/pb1nbppp/1p2pn2/2pp4/2P5/1PN1PNP1/PB1PQPBP/R4RK1 w -,23897,A13,English Opening: Neo-Catalan Defense Declined,book,2rq1rk1/pb1nbppp/1p2pn2/2pp4/2P5/1PN1PNP1/PB1PQPBP/R4RK1 w - - 2 11,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 b6 7.Bb2 Bb7 8.e3 Nbd7 9.Nc3 c5 10.Qe2 Rc8,English-Opening-Neo-Catalan-Defense-Declined...9.Nc3-c5-10.Qe2-Rc8,0.39,0,464,44.53,32.81,22.66,English Opening
2rq1rk1/pb1nbppp/1p2pn2/2pp4/2P5/1PN1PNP1/PB1PQPBP/R4RK1 w -,23897,A13,English Opening: Neo-Catalan Defense Declined,book,2rq1rk1/pb1nbppp/1p2pn2/2pp4/2P5/1PN1PNP1/PB1PQPBP/R4RK1 w - - 2 11,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 b6 7.Bb2 Bb7 8.e3 Nbd7 9.Nc3 c5 10.Qe2 Rc8,English-Opening-Neo-Catalan-Defense-Declined...9.Nc3-c5-10.Qe2-Rc8,0.39,0,464,44.53,32.81,22.66,English Opening
rn1q1rk1/pbp1bppp/1p2p3/3n4/8/1P3NP1/PB1PPPBP/RN1Q1RK1 w -,23900,A13,English Opening: Neo-Catalan Defense Declined,book,rn1q1rk1/pbp1bppp/1p2p3/3n4/8/1P3NP1/PB1PPPBP/RN1Q1RK1 w - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 b6 7.Bb2 Bb7 8.cxd5 Nxd5,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-Bb7-8.cxd5-Nxd5,0.16,0,464,36.18,37.89,25.93,English Opening
rnbq1rk1/1pp1bppp/4pn2/3p4/p1P5/1P3NP1/PB1PPPBP/RN1Q1RK1 w -,23907,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/1pp1bppp/4pn2/3p4/p1P5/1P3NP1/PB1PPPBP/RN1Q1RK1 w - - 0 8,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 a5 7.Bb2 a4,English-Opening-Neo-Catalan-Defense-Declined...6.b3-a5-7.Bb2-a4,0.23,0,464,23.57,36.31,40.13,English Opening
rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b -,23908,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1P3NP1/PB1PPPBP/RN1Q1RK1 b - - 1 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 a5 7.Bb2,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.b3-a5-7.Bb2,0.15,0,464,25.13,37.44,37.44,English Opening
rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w -,23910,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/1pp1bppp/4pn2/p2p4/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w - a6 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 a5,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.b3-a5,0.31,0,464,33.09,35.07,31.83,English Opening
r2q1rk1/pbpnbppp/1p3n2/3p4/3P4/1PN2NP1/PB2PPBP/R2Q1RK1 b -,30816,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/pbpnbppp/1p3n2/3p4/3P4/1PN2NP1/PB2PPBP/R2Q1RK1 b - - 7 12,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7 7.Nc3 d5 8.cxd5 exd5 9.Bg2 O-O 10.O-O Bb7 11.Bc1 Nbd7 12.Bb2,English-Opening-Neo-Catalan-Defense-Declined...8.cxd5-exd5-9.d4-Nbd7-10.Nc3,0.09,0,464,44.3,30.87,24.83,English Opening
r2qr1k1/pbpnbppp/1p3n2/3p4/3P4/1PN2NP1/PB2PPBP/R2Q1RK1 w -,30817,A13,English Opening: Neo-Catalan Defense Declined,book,r2qr1k1/pbpnbppp/1p3n2/3p4/3P4/1PN2NP1/PB2PPBP/R2Q1RK1 w - - 8 13,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Ba6 5.b3 Bb4+ 6.Bd2 Be7 7.Nc3 d5 8.cxd5 exd5 9.Bg2 O-O 10.O-O Bb7 11.Bc1 Nbd7 12.Bb2 Re8,English-Opening-Neo-Catalan-Defense-Declined...9.d4-Nbd7-10.Nc3-Re8,0.24,0,464,34.07,37.91,28.02,English Opening
rn1q1rk1/pbp1bppp/1p2p3/3n4/3P4/1P3NP1/PB2PPBP/RN1Q1RK1 b -,31129,A13,English Opening: Neo-Catalan Defense Declined,book,rn1q1rk1/pbp1bppp/1p2p3/3n4/3P4/1P3NP1/PB2PPBP/RN1Q1RK1 b - - 1 9,1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.g3 Bb7 5.Bg2 Be7 6.O-O O-O 7.b3 d5 8.cxd5 Nxd5 9.Bb2,English-Opening-Neo-Catalan-Defense-Declined...7.Bb2-Bb7-8.cxd5-Nxd5-9.d4,0.13,0,464,37.21,40.2,22.59,English Opening
rnbq1rk1/pp2bppp/4pn2/3p4/2Pp4/5NP1/PPQ1PPBP/RNB2RK1 w -,33430,A14,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/3p4/2Pp4/5NP1/PPQ1PPBP/RNB2RK1 w - - 0 8,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.Qc2 c5 7.O-O cxd4,English-Opening-Neo-Catalan-Defense-Declined...6.Qc2-c5-7.d4-cxd4,0,0,464,38.96,43.51,17.53,English Opening
rnbq1rk1/pp2bppp/4pn2/3p4/2PN4/6P1/PPQ1PPBP/RNB2RK1 b -,33431,A14,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/3p4/2PN4/6P1/PPQ1PPBP/RNB2RK1 b - - 0 8,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.Qc2 c5 7.O-O cxd4 8.Nxd4,English-Opening-Neo-Catalan-Defense-Declined...6.Qc2-c5-7.d4-cxd4-8.Nxd4,0.08,0,464,39.22,43.14,17.65,English Opening
r1bq1rk1/p2nbppp/1pp1pn2/3p4/2PP4/1P3NP1/PBQ1PPBP/RN3RK1 b -,33456,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/p2nbppp/1pp1pn2/3p4/2PP4/1P3NP1/PBQ1PPBP/RN3RK1 b - - 1 9,1.d4 Nf6 2.c4 e6 3.g3 d5 4.Bg2 Be7 5.Nf3 O-O 6.O-O Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2,English-Opening-Neo-Catalan-Defense-Declined...7.Qc2-c6-8.b3-b6-9.Bb2,0.25,0,464,44.48,40.33,15.19,English Opening
r2q1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQ1PPBP/RN3RK1 w -,33457,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQ1PPBP/RN3RK1 w - - 2 10,1.c4 e6 2.g3 d5 3.Bg2 Nf6 4.Nf3 Be7 5.O-O O-O 6.d4 Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2 Ba6,English-Opening-Neo-Catalan-Defense-Declined...8.b3-b6-9.Bb2-Ba6,0.45,0,464,45.71,30.48,23.81,English Opening
r2q1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 b -,33458,A13,English Opening: Neo-Catalan Defense Declined,book,r2q1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 b - - 3 10,1.c4 e6 2.g3 d5 3.Bg2 Nf6 4.Nf3 Be7 5.O-O O-O 6.d4 Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2 Ba6 10.Nbd2,English-Opening-Neo-Catalan-Defense-Declined...8.b3-b6-9.Bb2-Ba6-10.Nbd2,0.59,0,464,40.35,33.92,25.73,English Opening
2rq1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 w -,33459,A13,English Opening: Neo-Catalan Defense Declined,book,2rq1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 w - - 4 11,1.c4 e6 2.g3 d5 3.Bg2 Nf6 4.Nf3 Be7 5.O-O O-O 6.d4 Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2 Ba6 10.Nbd2 Rc8,English-Opening-Neo-Catalan-Defense-Declined...9.Bb2-Ba6-10.Nbd2-Rc8,0.44,0,464,45.07,31.69,23.24,English Opening
2rq1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 w -,33459,A13,English Opening: Neo-Catalan Defense Declined,book,2rq1rk1/p2nbppp/bpp1pn2/3p4/2PP4/1P3NP1/PBQNPPBP/R4RK1 w - - 4 11,1.c4 e6 2.g3 d5 3.Bg2 Nf6 4.Nf3 Be7 5.O-O O-O 6.d4 Nbd7 7.Qc2 c6 8.b3 b6 9.Bb2 Ba6 10.Nbd2 Rc8,English-Opening-Neo-Catalan-Defense-Declined...9.Bb2-Ba6-10.Nbd2-Rc8,0.44,0,464,45.07,31.69,23.24,English Opening
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b -,39187,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/ppp1bppp/5n2/3p4/3P4/5NP1/PP2PPBP/RNBQ1RK1 b - d3 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.cxd5 exd5 7.d4,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.cxd5-exd5-7.d4,-0.46,0,464,29.32,27.23,43.46,English Opening
rnbq1rk1/ppp1bppp/5n2/3p4/8/5NP1/PP1PPPBP/RNBQ1RK1 w -,39188,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/ppp1bppp/5n2/3p4/8/5NP1/PP1PPPBP/RNBQ1RK1 w - - 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.cxd5 exd5,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.cxd5-exd5,-0.2,0,464,32.65,22.79,44.56,English Opening
rnbq1rk1/ppp1bppp/4pn2/3P4/8/5NP1/PP1PPPBP/RNBQ1RK1 b -,39189,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/ppp1bppp/4pn2/3P4/8/5NP1/PP1PPPBP/RNBQ1RK1 b - - 0 6,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.cxd5,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.cxd5,-0.31,0,464,33.16,23.47,43.37,English Opening
r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQR1K1 b -,39198,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQR1K1 b - - 2 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5 8.exd4 cxd4 9.d3 Nc6 10.Re1,English-Opening-Neo-Catalan-Defense-Declined...8.exd4-cxd4-9.d3-Nc6-10.Re1,-0.18,0,464,40.81,29.04,30.15,English Opening
r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQ1RK1 w -,39203,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQ1RK1 w - - 1 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5 8.exd4 cxd4 9.d3 Nc6,English-Opening-Neo-Catalan-Defense-Declined...8.exd4-cxd4-9.d3-Nc6,-0.12,0,464,38.41,28.37,33.22,English Opening
rnbq1rk1/pp2bppp/4pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQ1RK1 b -,39213,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/8/2Pp4/1P1P1NP1/P4PBP/RNBQ1RK1 b - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5 8.exd4 cxd4 9.d3,English-Opening-Neo-Catalan-Defense-Declined...7.e3-c5-8.exd4-cxd4-9.d3,0,0,464,39.8,26.37,33.83,English Opening
rnbq1rk1/pp2bppp/4pn2/8/2Pp4/1P3NP1/P2P1PBP/RNBQ1RK1 w -,39214,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/8/2Pp4/1P3NP1/P2P1PBP/RNBQ1RK1 w - - 0 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5 8.exd4 cxd4,English-Opening-Neo-Catalan-Defense-Declined...7.e3-c5-8.exd4-cxd4,0.07,0,464,41.4,24.66,33.94,English Opening
rnbq1rk1/pp2bppp/4pn2/2p5/2PP4/1P3NP1/P2P1PBP/RNBQ1RK1 b -,39241,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/2p5/2PP4/1P3NP1/P2P1PBP/RNBQ1RK1 b - - 0 8,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5 8.exd4,English-Opening-Neo-Catalan-Defense-Declined...6.b3-d4-7.e3-c5-8.exd4,0.03,0,464,41.46,24.37,34.17,English Opening
rnbq1rk1/pp2bppp/4pn2/2p5/2Pp4/1P2PNP1/P2P1PBP/RNBQ1RK1 w -,39249,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/pp2bppp/4pn2/2p5/2Pp4/1P2PNP1/P2P1PBP/RNBQ1RK1 w - c6 0 8,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3 c5,English-Opening-Neo-Catalan-Defense-Declined...6.b3-d4-7.e3-c5,0.15,0,464,42.59,25.71,31.7,English Opening
rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P2PNP1/P2P1PBP/RNBQ1RK1 b -,39250,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P2PNP1/P2P1PBP/RNBQ1RK1 b - - 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4 7.e3,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.b3-d4-7.e3,0.22,0,464,43.36,25.04,31.6,English Opening
rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w -,39254,A13,English Opening: Neo-Catalan Defense Declined,book,rnbq1rk1/ppp1bppp/4pn2/8/2Pp4/1P3NP1/P2PPPBP/RNBQ1RK1 w - - 0 7,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 d4,English-Opening-Neo-Catalan-Defense-Declined-5.O-O-O-O-6.b3-d4,0.19,0,464,41.17,23.4,35.43,English Opening
r1bq1rk1/pp3ppp/2n1pb2/2pn4/8/1PN2NP1/PB1PPPBP/R2Q1RK1 w -,39258,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp3ppp/2n1pb2/2pn4/8/1PN2NP1/PB1PPPBP/R2Q1RK1 w - - 4 10,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.cxd5 Nxd5 8.Bb2 Nc6 9.Nc3 Bf6,English-Opening-Neo-Catalan-Defense-Declined...8.Bb2-Nc6-9.Nc3-Bf6,0.06,0,464,36.88,45.51,17.61,English Opening
r1bq1rk1/pp2bppp/2n1p3/2pn4/8/1PN2NP1/PB1PPPBP/R2Q1RK1 b -,39260,A13,English Opening: Neo-Catalan Defense Declined,book,r1bq1rk1/pp2bppp/2n1p3/2pn4/8/1PN2NP1/PB1PPPBP/R2Q1RK1 b - - 3 9,1.c4 e6 2.Nf3 d5 3.g3 Nf6 4.Bg2 Be7 5.O-O O-O 6.b3 c5 7.cxd5 Nxd5 8.Bb2 Nc6 9.Nc3,English-Opening-Neo-Catalan-Defense-Declined...7.cxd5-Nxd5-8.Bb2-Nc6-9.Nc3,0.05,0,464,37.87,45.4,16.74,English Opening
