key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r4rk1/pp1nqppp/2b1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 b -,47046,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r4rk1/pp1nqppp/2b1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 b - - 1 17,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...15.Nd5-Qd8-16.Nxe7-Qxe7-17.Rhe1,0.45,0,2099,35.29,45.93,18.78,Sicilian Defense
r4rk1/pp2qppp/1nb1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 w -,47047,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r4rk1/pp2qppp/1nb1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 w - - 2 18,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1 Nb6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...16.Nxe7-Qxe7-17.Rhe1-Nb6,0.57,0,2099,35.14,41.44,23.42,Sicilian Defense
r2r2k1/pp1nqppp/2b1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 w -,47048,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2r2k1/pp1nqppp/2b1p3/4P3/2BQ4/8/PPPB2PP/2KRR3 w - - 2 18,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1 Rfd8,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...16.Nxe7-Qxe7-17.Rhe1-Rfd8,0.53,0,2099,30.48,51.3,18.22,Sicilian Defense
r2r2k1/pp1nqppp/2b1p3/4P3/2B3Q1/8/PPPB2PP/2KRR3 b -,47049,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2r2k1/pp1nqppp/2b1p3/4P3/2B3Q1/8/PPPB2PP/2KRR3 b - - 3 18,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1 Rfd8 18.Qg4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...16.Nxe7-Qxe7-17.Rhe1-Rfd8-18.Qg4,0.34,0,2099,30,50.87,19.13,Sicilian Defense
r2r1nk1/pp2qppp/2b1p3/4P3/2B3Q1/8/PPPB2PP/2KRR3 w -,47050,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2r1nk1/pp2qppp/2b1p3/4P3/2B3Q1/8/PPPB2PP/2KRR3 w - - 4 19,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1 Rfd8 18.Qg4 Nf8,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...17.Rhe1-Rfd8-18.Qg4-Nf8,0.41,0,2099,30,50.48,19.52,Sicilian Defense
r2r1nk1/pp2qppp/2b1p3/4P3/6Q1/3B4/PPPB2PP/2KRR3 b -,47051,B65,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2r1nk1/pp2qppp/2b1p3/4P3/6Q1/3B4/PPPB2PP/2KRR3 b - - 5 19,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4 Qa5 11.Bc4 Bd7 12.e5 dxe5 13.fxe5 Bc6 14.Bd2 Nd7 15.Nd5 Qd8 16.Nxe7+ Qxe7 17.Rhe1 Rfd8 18.Qg4 Nf8 19.Bd3,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...17.Rhe1-Rfd8-18.Qg4-Nf8-19.Bd3,0.46,0,2099,30.18,52.07,17.75,Sicilian Defense
r1bq1rk1/pp2bpp1/2np1n1p/4pN2/4PP1B/2N5/PPPQ2PP/2KR1B1R b -,47052,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r1bq1rk1/pp2bpp1/2np1n1p/4pN2/4PP1B/2N5/PPPQ2PP/2KR1B1R b - - 1 11,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...9.f4-h6-10.Bh4-e5-11.Nf5,0.6,0,2099,38.67,41.8,19.53,Sicilian Defense
r2q1rk1/pp2bpp1/2np1n1p/4pb2/4PP1B/2N5/PPPQ2PP/2KR1B1R w -,47053,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2np1n1p/4pb2/4PP1B/2N5/PPPQ2PP/2KR1B1R w - - 0 12,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...10.Bh4-e5-11.Nf5-Bxf5,0.54,0,2099,38.67,41.8,19.53,Sicilian Defense
r2q1rk1/pp2bpp1/2np1n1p/4pP2/5P1B/2N5/PPPQ2PP/2KR1B1R b -,47054,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2np1n1p/4pP2/5P1B/2N5/PPPQ2PP/2KR1B1R b - - 0 12,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...10.Bh4-e5-11.Nf5-Bxf5-12.exf5,0.49,0,2099,38.52,42.02,19.46,Sicilian Defense
r2q1rk1/pp2bpp1/2np1n1p/5P2/5p1B/2N5/PPPQ2PP/2KR1B1R w -,47055,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2np1n1p/5P2/5p1B/2N5/PPPQ2PP/2KR1B1R w - - 0 13,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...11.Nf5-Bxf5-12.exf5-exf4,0.61,0,2099,38.5,38.5,23,Sicilian Defense
r2q1rk1/pp2bpp1/2np1n1p/5P2/5p1B/2N5/PPPQ2PP/1K1R1B1R b -,47056,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2np1n1p/5P2/5p1B/2N5/PPPQ2PP/1K1R1B1R b - - 1 13,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...11.Nf5-Bxf5-12.exf5-exf4-13.Kb1,0.6,0,2099,46.36,37.09,16.56,Sicilian Defense
r2q1rk1/pp2bpp1/2n2n1p/3p1P2/5p1B/2N5/PPPQ2PP/1K1R1B1R w -,47057,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2n2n1p/3p1P2/5p1B/2N5/PPPQ2PP/1K1R1B1R w - - 0 14,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1 d5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...12.exf5-exf4-13.Kb1-d5,0.77,0,2099,45.89,36.99,17.12,Sicilian Defense
r2q1rk1/pp2bpp1/2n2B1p/3p1P2/5p2/2N5/PPPQ2PP/1K1R1B1R b -,47058,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp2bpp1/2n2B1p/3p1P2/5p2/2N5/PPPQ2PP/1K1R1B1R b - - 0 14,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1 d5 14.Bxf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...12.exf5-exf4-13.Kb1-d5-14.Bxf6,0.6,0,2099,46.88,38.28,14.84,Sicilian Defense
r2q1rk1/pp3pp1/2n2b1p/3p1P2/5p2/2N5/PPPQ2PP/1K1R1B1R w -,47059,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp3pp1/2n2b1p/3p1P2/5p2/2N5/PPPQ2PP/1K1R1B1R w - - 0 15,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1 d5 14.Bxf6 Bxf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...13.Kb1-d5-14.Bxf6-Bxf6,0.54,0,2099,46.88,38.28,14.84,Sicilian Defense
r2q1rk1/pp3pp1/2n2b1p/3N1P2/5p2/8/PPPQ2PP/1K1R1B1R b -,47060,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp3pp1/2n2b1p/3N1P2/5p2/8/PPPQ2PP/1K1R1B1R b - - 0 15,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1 d5 14.Bxf6 Bxf6 15.Nxd5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...13.Kb1-d5-14.Bxf6-Bxf6-15.Nxd5,0.63,0,2099,46.88,38.28,14.84,Sicilian Defense
r2q1rk1/pp3pp1/2n4p/3NbP2/5p2/8/PPPQ2PP/1K1R1B1R w -,47061,B64,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r2q1rk1/pp3pp1/2n4p/3NbP2/5p2/8/PPPQ2PP/1K1R1B1R w - - 1 16,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 h6 10.Bh4 e5 11.Nf5 Bxf5 12.exf5 exf4 13.Kb1 d5 14.Bxf6 Bxf6 15.Nxd5 Be5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation...14.Bxf6-Bxf6-15.Nxd5-Be5,0.75,0,2099,46.83,38.1,15.08,Sicilian Defense
r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2NQ4/PPP2PPP/R3KB1R w KQkq,47062,B62,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2NQ4/PPP2PPP/R3KB1R w KQkq - 0 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd3 a6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation-6...e6-7.Qd3-a6,0.69,0,2099,46.63,26.18,27.18,Sicilian Defense
r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2NQ4/PPP2PPP/2KR1B1R b kq,47063,B62,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r1bqkb1r/1p3ppp/p1nppn2/6B1/3NP3/2NQ4/PPP2PPP/2KR1B1R b kq - 1 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd3 a6 8.O-O-O,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation-6...e6-7.Qd3-a6-8.O-O-O,0.24,0,2099,46.83,25.37,27.8,Sicilian Defense
r1bqk2r/pp2bppp/2nppn2/6B1/3NP3/2NQ4/PPP2PPP/R3KB1R w KQkq,47064,B62,Sicilian Defense: Open; Classical; Richter-Rauzer Variation,book,r1bqk2r/pp2bppp/2nppn2/6B1/3NP3/2NQ4/PPP2PPP/R3KB1R w KQkq - 2 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd3 Be7,Sicilian-Defense-Open-Classical-Richter-Rauzer-Variation-6...e6-7.Qd3-Be7,0.39,0,2099,42.81,26.98,30.22,Sicilian Defense
r1bqkb1r/pp2pp1p/2np1np1/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq,12845,B60,Sicilian Defense: Open; Classical; Richter-Rauzer; Dragon Variation,book,r1bqkb1r/pp2pp1p/2np1np1/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 2 7,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Bg5 Nc6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Dragon-Variation,0.66,0,2099,41.38,25.86,32.76,Sicilian Defense
r1bqkb1r/pp2pp1p/2np1Bp1/8/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq,47067,B60,Sicilian Defense: Open; Classical; Richter-Rauzer; Dragon Variation,book,r1bqkb1r/pp2pp1p/2np1Bp1/8/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 7,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6 7.Bxf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Dragon-Variation-7.Bxf6,0.64,0,2099,42.45,27.04,30.5,Sicilian Defense
r1bqkb1r/pp3p1p/2np1pp1/8/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq,47068,B60,Sicilian Defense: Open; Classical; Richter-Rauzer; Dragon Variation,book,r1bqkb1r/pp3p1p/2np1pp1/8/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq - 0 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6 7.Bxf6 exf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Dragon-Variation-7.Bxf6-exf6,0.65,0,2099,42.45,27.04,30.5,Sicilian Defense
r1bqkb1r/pp3ppp/2Nppn2/6B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq,2237,B62,Sicilian Defense: Open; Classical; Richter-Rauzer; Exchange Variation,notable,r1bqkb1r/pp3ppp/2Nppn2/6B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq - 0 7,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Nxc6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Exchange-Variation,0.08,0,2099,27.45,15.69,56.86,Sicilian Defense
r1b1kb1r/pp3ppp/1qnppn2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R w KQkq,2239,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/1qnppn2/6B1/3NP3/2N5/PPPQ1PPP/R3KB1R w KQkq - 2 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation,0.48,0,2099,33.77,36.53,29.7,Sicilian Defense
r1b1kb1r/1pq2ppp/p1nppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R w kq,47000,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/1pq2ppp/p1nppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R w kq - 2 10,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Nb3 a6 9.O-O-O Qc7,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Nb3-a6-9.O-O-O-Qc7,0.7,0,2099,33.91,32.17,33.91,Sicilian Defense
r1b1k2r/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/R3KB1R w KQkq,47003,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1k2r/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/R3KB1R w KQkq - 4 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Nb3 Be7,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Nb3-Be7,0.41,0,2099,30.34,30.34,39.31,Sicilian Defense
r1b1k2r/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R b kq,47004,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1k2r/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R b kq - 5 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Nb3 Be7 9.O-O-O,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Nb3-Be7-9.O-O-O,0.47,0,2099,27.18,28.86,43.96,Sicilian Defense
r1b2rk1/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R w -,47005,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b2rk1/pp2bppp/1qnppn2/6B1/4P3/1NN5/PPPQ1PPP/2KR1B1R w - - 6 10,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Nb3 Be7 9.O-O-O O-O,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Nb3-Be7-9.O-O-O-O-O,0.51,0,2099,34.35,30.18,35.47,Sicilian Defense
r1b1kb1r/pp3ppp/1qnppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R b kq,47006,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/1qnppn2/6B1/3NP3/2N5/PPPQ1PPP/2KR1B1R b kq - 3 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.O-O-O,0.74,0,2099,25.25,46.04,28.71,Sicilian Defense
r1b1kb1r/pp3ppp/2nppn2/6B1/3qP3/2N5/PPPQ1PPP/2KR1B1R w kq,47007,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/2nppn2/6B1/3qP3/2N5/PPPQ1PPP/2KR1B1R w kq - 0 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O Qxd4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.O-O-O-Qxd4,0.62,0,2099,28.7,54.78,16.52,Sicilian Defense
r1b1kb1r/pp3ppp/2nppn2/6B1/3QP3/2N5/PPP2PPP/2KR1B1R b kq,47008,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/2nppn2/6B1/3QP3/2N5/PPP2PPP/2KR1B1R b kq - 0 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O Qxd4 9.Qxd4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.O-O-O-Qxd4-9.Qxd4,0.58,0,2099,27.56,54.33,18.11,Sicilian Defense
r1b1kb1r/pp3ppp/3ppn2/6B1/3nP3/2N5/PPP2PPP/2KR1B1R w kq,47009,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/3ppn2/6B1/3nP3/2N5/PPP2PPP/2KR1B1R w kq - 0 10,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O Qxd4 9.Qxd4 Nxd4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.O-O-O-Qxd4-9.Qxd4-Nxd4,0.54,0,2099,27.56,54.33,18.11,Sicilian Defense
r1b1kb1r/pp3ppp/3ppn2/6B1/3RP3/2N5/PPP2PPP/2K2B1R b kq,47010,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/3ppn2/6B1/3RP3/2N5/PPP2PPP/2K2B1R b kq - 0 10,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O Qxd4 9.Qxd4 Nxd4 10.Rxd4,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.O-O-O-Qxd4-9.Qxd4-Nxd4-10.Rxd4,0.55,0,2099,27.74,53.55,18.71,Sicilian Defense
r1b1kb1r/1p3ppp/p2ppn2/6B1/3RP3/2N5/PPP2PPP/2K2B1R w kq,47011,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/1p3ppp/p2ppn2/6B1/3RP3/2N5/PPP2PPP/2K2B1R w kq - 0 11,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.O-O-O Qxd4 9.Qxd4 Nxd4 10.Rxd4 a6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation...9.Qxd4-Nxd4-10.Rxd4-a6,0.51,0,2099,27.33,52.8,19.88,Sicilian Defense
r1b1kb1r/pp3ppp/1qnppB2/8/3NP3/2N5/PPPQ1PPP/R3KB1R b KQkq,47012,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3ppp/1qnppB2/8/3NP3/2N5/PPPQ1PPP/R3KB1R b KQkq - 0 8,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Bxf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Bxf6,0.44,0,2099,41.73,38.13,20.14,Sicilian Defense
r1b1kb1r/pp3p1p/1qnppp2/8/3NP3/2N5/PPPQ1PPP/R3KB1R w KQkq,47013,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3p1p/1qnppp2/8/3NP3/2N5/PPPQ1PPP/R3KB1R w KQkq - 0 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Bxf6 gxf6,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Bxf6-gxf6,0.5,0,2099,41.73,38.13,20.14,Sicilian Defense
r1b1kb1r/pp3p1p/1qnppp2/8/4P3/1NN5/PPPQ1PPP/R3KB1R b KQkq,47014,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r1b1kb1r/pp3p1p/1qnppp2/8/4P3/1NN5/PPPQ1PPP/R3KB1R b KQkq - 1 9,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Bxf6 gxf6 9.Nb3,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Bxf6-gxf6-9.Nb3,0.45,0,2099,39.51,37.04,23.46,Sicilian Defense
r3kb1r/pp1b1p1p/1qnppp2/8/4P3/1NN5/PPPQ1PPP/R3KB1R w KQkq,47017,B63,Sicilian Defense: Open; Classical; Richter-Rauzer; Ivanov Variation,book,r3kb1r/pp1b1p1p/1qnppp2/8/4P3/1NN5/PPPQ1PPP/R3KB1R w KQkq - 2 10,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6 8.Bxf6 gxf6 9.Nb3 Bd7,Sicilian-Defense-Open-Classical-Richter-Rauzer-Ivanov-Variation-8.Bxf6-gxf6-9.Nb3-Bd7,0.36,0,2099,37.61,44.04,18.35,Sicilian Defense
r1bqk2r/4bppp/p2ppn2/1p4B1/3QPP2/2N5/PPP3PP/2KR1B1R w kq,1427,B66,Sicilian Defense: Open; Classical; Richter-Rauzer; Kantscher Line,book,r1bqk2r/4bppp/p2ppn2/1p4B1/3QPP2/2N5/PPP3PP/2KR1B1R w kq b6 0 11,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O Nxd4 9.Qxd4 a6 10.f4 b5,Sicilian-Defense-Open-Classical-Richter-Rauzer-Kantscher-Line,0.89,0,2099,33.89,39.73,26.38,Sicilian Defense
