key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq,4652,A56,Benoni Defense: Czech Variation,book,rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq e3 0 5,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4,1.02,0,106,44.43,27.64,27.93,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq,4653,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7,1.14,0,106,44.76,27.21,28.03,Benoni Defense
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq,27733,A56,Benoni Defense: Czech Variation,book,r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Nbd7,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Nbd7,1.07,0,106,42.34,30.03,27.63,Benoni Defense
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR b KQkq,27734,A56,Benoni Defense: Czech Variation,book,r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Nbd7 6.Bd3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Nbd7-6.Bd3,1.03,0,106,40.21,30.93,28.87,Benoni Defense
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq,27736,A56,Benoni Defense: Czech Variation,book,r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Nbd7 6.Nf3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Nbd7-6.Nf3,1.11,0,106,41.25,32.5,26.25,Benoni Defense
r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR b KQkq,27738,A56,Benoni Defense: Czech Variation,book,r1bqkb1r/pp1n1ppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR b KQkq - 0 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Nbd7 6.g3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Nbd7-6.g3,1.14,0,106,47.51,29.28,23.2,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR b KQkq,27739,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.Bd3,1.1,0,106,41.79,26.84,31.37,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQkq,27740,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQkq - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 Nbd7,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Bd3-Nbd7,1.22,0,106,42.36,26.89,30.75,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2NB4/PP2NPPP/R1BQK2R b KQkq,27741,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2NB4/PP2NPPP/R1BQK2R b KQkq - 4 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 Nbd7 7.Nge2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Bd3-Nbd7-7.Nge2,1.19,0,106,38.51,26.35,35.14,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQ,27742,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQ - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 O-O,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Bd3-O-O,1.22,0,106,41.3,27.39,31.3,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP2NPPP/R1BQK2R b KQ,27743,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB4/PP2NPPP/R1BQK2R b KQ - 4 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 O-O 7.Nge2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Bd3-O-O-7.Nge2,1.01,0,106,33.33,31.4,35.27,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB3P/PP3PP1/R1BQK1NR b KQ,27744,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2NB3P/PP3PP1/R1BQK1NR b KQ - 0 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 O-O 7.h3,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Bd3-O-O-7.h3,1.14,0,106,50.5,24.75,24.75,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ,27745,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2NB3P/PP3PP1/R1BQK1NR w KQ - 1 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 O-O 7.h3 Ne8,Benoni-Defense-Czech-Variation...6.Bd3-O-O-7.h3-Ne8,1.27,0,106,51.72,27.59,20.69,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2NB1N1P/PP3PP1/R1BQK2R b KQ,27746,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2NB1N1P/PP3PP1/R1BQK2R b KQ - 2 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Bd3 O-O 7.h3 Ne8 8.Nf3,Benoni-Defense-Czech-Variation...6.Bd3-O-O-7.h3-Ne8-8.Nf3,1.26,0,106,51.7,25.57,22.73,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR b KQkq,27747,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.Be2,1.07,0,106,43.35,27.75,28.9,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR w KQkq,27748,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR w KQkq - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 Nbd7,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Be2-Nbd7,1.31,0,106,39.68,25.93,34.39,Benoni Defense
r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ,27750,A56,Benoni Defense: Czech Variation,book,r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ - 5 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 Nbd7 7.Nf3 O-O,Benoni-Defense-Czech-Variation...6.Be2-Nbd7-7.Nf3-O-O,1.44,0,106,28.57,38.1,33.33,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR w KQ,27751,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2BPPP/R1BQK1NR w KQ - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 O-O,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Be2-O-O,1.14,0,106,44.22,29.48,26.29,Benoni Defense
r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b -,27754,A56,Benoni Defense: Czech Variation,book,r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 6 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 Nbd7 7.Nf3 O-O 8.O-O,Benoni-Defense-Czech-Variation...6.Be2-Nbd7-7.Nf3-O-O-8.O-O,0.8,0,106,29.21,39.6,31.19,Benoni Defense
r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 w -,27755,A56,Benoni Defense: Czech Variation,book,r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 w - - 7 9,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 Nbd7 7.Nf3 O-O 8.O-O Ne8,Benoni-Defense-Czech-Variation...7.Nf3-O-O-8.O-O-Ne8,1.06,0,106,33.8,35.68,30.52,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2NPPP/R1BQKB1R b KQkq,27756,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N5/PP2NPPP/R1BQKB1R b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nge2,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.Nge2,1.04,0,106,48.77,28.4,22.84,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq,27757,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.Nf3,1.23,0,106,41.99,28.28,29.73,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq,27758,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 Nbd7,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Nf3-Nbd7,1.25,0,106,39.79,28.65,31.56,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQkq,27759,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 4 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 Nbd7 7.Be2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Nf3-Nbd7-7.Be2,1.28,0,106,38.79,27.05,34.16,Benoni Defense
r1bqkn1r/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQkq,27760,A56,Benoni Defense: Czech Variation,book,r1bqkn1r/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQkq - 5 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 Nbd7 7.Be2 Nf8,Benoni-Defense-Czech-Variation...6.Nf3-Nbd7-7.Be2-Nf8,1.32,0,106,42.25,22.54,35.21,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQ,27761,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQ - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 O-O,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Nf3-O-O,1.21,0,106,42.69,29.98,27.34,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQ,27762,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R b KQ - 4 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 O-O 7.Be2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Nf3-O-O-7.Be2,1.04,0,106,37.25,34.17,28.57,Benoni Defense
r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/P1N2N2/1P2BPPP/R1BQ1RK1 b -,27766,A56,Benoni Defense: Czech Variation,book,r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/P1N2N2/1P2BPPP/R1BQ1RK1 b - - 0 9,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Be2 Nbd7 7.Nf3 O-O 8.O-O Ne8 9.a3,Benoni-Defense-Czech-Variation...7.Nf3-O-O-8.O-O-Ne8-9.a3,0.93,0,106,41.53,33.05,25.42,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ,27767,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQK2R w KQ - 5 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 O-O 7.Be2 Ne8,Benoni-Defense-Czech-Variation...6.Nf3-O-O-7.Be2-Ne8,1.22,0,106,42.01,30.77,27.22,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b -,27768,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 6 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 O-O 7.Be2 Ne8 8.O-O,Benoni-Defense-Czech-Variation...6.Nf3-O-O-7.Be2-Ne8-8.O-O,0.95,0,106,44.26,28.69,27.05,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N1P/PP3PP1/R1BQKB1R b KQ,27769,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N2N1P/PP3PP1/R1BQKB1R b KQ - 0 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.Nf3 O-O 7.h3,Benoni-Defense-Czech-Variation...5.e4-Be7-6.Nf3-O-O-7.h3,1.07,0,106,52.34,27.57,20.09,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR b KQkq,27770,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR b KQkq - 0 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.g3,1.08,0,106,49.18,27.86,22.96,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq,27771,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR w KQkq - 1 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 Nbd7,Benoni-Defense-Czech-Variation...5.e4-Be7-6.g3-Nbd7,1.34,0,106,52.91,25.4,21.69,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR b KQkq,27772,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR b KQkq - 2 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 Nbd7 7.Bg2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.g3-Nbd7-7.Bg2,1.1,0,106,52.94,24.6,22.46,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR w KQ,27773,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3P1P/R1BQKBNR w KQ - 1 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O,Benoni-Defense-Czech-Variation...5.e4-Be7-6.g3-O-O,1.11,0,106,47.96,29.36,22.68,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR b KQ,27774,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR b KQ - 2 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2,Benoni-Defense-Czech-Variation...5.e4-Be7-6.g3-O-O-7.Bg2,1.03,0,106,47.42,28.39,24.19,Benoni Defense
r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR w KQ,27775,A56,Benoni Defense: Czech Variation,book,r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR w KQ - 3 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Nbd7,Benoni-Defense-Czech-Variation...6.g3-O-O-7.Bg2-Nbd7,1.08,0,106,46.74,29.89,23.37,Benoni Defense
r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R b KQ,27776,A56,Benoni Defense: Czech Variation,book,r1bq1rk1/pp1nbppp/3p1n2/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R b KQ - 4 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Nbd7 8.Nge2,Benoni-Defense-Czech-Variation...6.g3-O-O-7.Bg2-Nbd7-8.Nge2,0.96,0,106,44.76,30.77,24.48,Benoni Defense
r1bqnrk1/pp1nbp1p/3p2p1/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQ1RK1 w -,27779,A56,Benoni Defense: Czech Variation,book,r1bqnrk1/pp1nbp1p/3p2p1/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQ1RK1 w - - 0 10,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Nbd7 8.Nge2 Ne8 9.O-O g6,Benoni-Defense-Czech-Variation...8.Nge2-Ne8-9.O-O-g6,0.98,0,106,43.64,38.18,18.18,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR w KQ,27780,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N3P1/PP3PBP/R1BQK1NR w KQ - 3 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Ne8,Benoni-Defense-Czech-Variation...6.g3-O-O-7.Bg2-Ne8,1.11,0,106,46.97,28.79,24.24,Benoni Defense
rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R b KQ,27781,A56,Benoni Defense: Czech Variation,book,rnbqnrk1/pp2bppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R b KQ - 4 8,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Ne8 8.Nge2,Benoni-Defense-Czech-Variation...6.g3-O-O-7.Bg2-Ne8-8.Nge2,0.97,0,106,47.7,29.33,22.97,Benoni Defense
r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R w KQ,27782,A56,Benoni Defense: Czech Variation,book,r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQK2R w KQ - 5 9,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Ne8 8.Nge2 Nd7,Benoni-Defense-Czech-Variation...7.Bg2-Ne8-8.Nge2-Nd7,0.97,0,106,44.57,34.86,20.57,Benoni Defense
r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQ1RK1 b -,27783,A56,Benoni Defense: Czech Variation,book,r1bqnrk1/pp1nbppp/3p4/2pPp3/2P1P3/2N3P1/PP2NPBP/R1BQ1RK1 b - - 6 9,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.g3 O-O 7.Bg2 Ne8 8.Nge2 Nd7 9.O-O,Benoni-Defense-Czech-Variation...7.Bg2-Ne8-8.Nge2-Nd7-9.O-O,0.9,0,106,44.44,34.5,21.05,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR b KQkq,27784,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR b KQkq - 0 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.h3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.e4-Be7-6.h3,1.18,0,106,44.99,26.02,29,Benoni Defense
r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQkq,27785,A56,Benoni Defense: Czech Variation,book,r1bqk2r/pp1nbppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQkq - 1 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.h3 Nbd7,Benoni-Defense-Czech-Variation...5.e4-Be7-6.h3-Nbd7,1.22,0,106,41.88,28.12,30,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQ,27786,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQ - 1 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.e4 Be7 6.h3 O-O,Benoni-Defense-Czech-Variation...5.e4-Be7-6.h3-O-O,1.15,0,106,49.4,23.49,27.11,Benoni Defense
rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P5/2N3P1/PP2PP1P/R1BQKBNR b KQkq,27806,A56,Benoni Defense: Czech Variation,book,rnbqkb1r/pp3ppp/3p1n2/2pPp3/2P5/2N3P1/PP2PP1P/R1BQKBNR b KQkq - 0 5,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.g3,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.g3,1,0,106,40.99,21.55,37.46,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PP1P/R1BQKBNR w KQkq,27807,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PP1P/R1BQKBNR w KQkq - 1 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.g3 Be7,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.g3-Be7,1.2,0,106,44.2,23.2,32.6,Benoni Defense
rnbqk2r/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PPBP/R1BQK1NR b KQkq,27808,A56,Benoni Defense: Czech Variation,book,rnbqk2r/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 2 6,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.g3 Be7 6.Bg2,Benoni-Defense-Czech-Variation-4.Nc3-d6-5.g3-Be7-6.Bg2,1.01,0,106,45.61,22.81,31.58,Benoni Defense
rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PPBP/R1BQK1NR w KQ,27809,A56,Benoni Defense: Czech Variation,book,rnbq1rk1/pp2bppp/3p1n2/2pPp3/2P5/2N3P1/PP2PPBP/R1BQK1NR w KQ - 3 7,1.d4 Nf6 2.c4 c5 3.d5 e5 4.Nc3 d6 5.g3 Be7 6.Bg2 O-O,Benoni-Defense-Czech-Variation...5.g3-Be7-6.Bg2-O-O,1.13,0,106,45.76,22.03,32.2,Benoni Defense
