key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r1bq1rk1/pp3pp1/1np2b1p/8/2BP4/2N2N1P/PP3PP1/2RQ1RK1 w -,32121,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r1bq1rk1/pp3pp1/1np2b1p/8/2BP4/2N2N1P/PP3PP1/2RQ1RK1 w - - 1 14,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...12.h3-exd4-13.exd4-Nb6,0.2,0,1625,28.75,65.14,6.12,#N/A
r1bq1rk1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQ1RK1 b -,32122,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r1bq1rk1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQ1RK1 b - - 2 14,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...12.h3-exd4-13.exd4-Nb6-14.Bb3,0.21,0,1625,30.18,63.91,5.92,#N/A
r2q1rk1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ1RK1 w -,32123,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r2q1rk1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ1RK1 w - - 3 15,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Bf5,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...13.exd4-Nb6-14.Bb3-Bf5,0.25,0,1625,31.44,61.57,6.99,#N/A
r2q1rk1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQR1K1 b -,32124,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r2q1rk1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQR1K1 b - - 4 15,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Bf5 15.Re1,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...13.exd4-Nb6-14.Bb3-Bf5-15.Re1,0.14,0,1625,32.39,61.5,6.1,#N/A
r1bqr1k1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQ1RK1 w -,32129,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r1bqr1k1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQ1RK1 w - - 3 15,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...13.exd4-Nb6-14.Bb3-Re8,0.1,0,1625,34.12,64.71,1.18,#N/A
r1bqr1k1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQR1K1 b -,32130,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r1bqr1k1/pp3pp1/1np2b1p/8/3P4/1BN2N1P/PP3PP1/2RQR1K1 b - - 4 15,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...13.exd4-Nb6-14.Bb3-Re8-15.Re1,0.09,0,1625,35.44,62.03,2.53,#N/A
r2qr1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQR1K1 w -,32131,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r2qr1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQR1K1 w - - 5 16,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1 Bf5,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...14.Bb3-Re8-15.Re1-Bf5,0.16,0,1625,26.62,68.83,4.55,#N/A
r2qR1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ2K1 b -,32132,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r2qR1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ2K1 b - - 0 16,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1 Bf5 16.Rxe8+,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...14.Bb3-Re8-15.Re1-Bf5-16.Rxe8,0.11,0,1625,25,70.31,4.69,#N/A
r3q1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ2K1 w -,32133,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r3q1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP3PP1/2RQ2K1 w - - 0 17,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1 Bf5 16.Rxe8+ Qxe8,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...15.Re1-Bf5-16.Rxe8-Qxe8,0.09,0,1625,25,70.31,4.69,#N/A
r3q1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP1Q1PP1/2R3K1 b -,32134,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r3q1k1/pp3pp1/1np2b1p/5b2/3P4/1BN2N1P/PP1Q1PP1/2R3K1 b - - 1 17,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1 Bf5 16.Rxe8+ Qxe8 17.Qd2,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...15.Re1-Bf5-16.Rxe8-Qxe8-17.Qd2,0.04,0,1625,25.2,70.08,4.72,#N/A
r5k1/pp1q1pp1/1np2b1p/5b2/3P4/1BN2N1P/PP1Q1PP1/2R3K1 w -,32135,D55,Queen's Gambit Declined: Neo-Orthodox; Anti-Tartakower; Petrosian Variation,book,r5k1/pp1q1pp1/1np2b1p/5b2/3P4/1BN2N1P/PP1Q1PP1/2R3K1 w - - 2 18,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 h6 7.Bxf6 Bxf6 8.Rc1 c6 9.Bd3 Nd7 10.O-O dxc4 11.Bxc4 e5 12.h3 exd4 13.exd4 Nb6 14.Bb3 Re8 15.Re1 Bf5 16.Rxe8+ Qxe8 17.Qd2 Qd7,Queens-Gambit-Declined-Neo-Orthodox-Anti-Tartakower-Petrosian-Variation...16.Rxe8-Qxe8-17.Qd2-Qd7,0.1,0,1625,23.21,71.43,5.36,#N/A
r1bq1rk1/p1pnbppp/1p2pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K,8301,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/p1pnbppp/1p2pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-b6,0.42,0,1625,59.76,25.61,14.23,#N/A
r1bq1rk1/p1pnbppp/1p2pn2/3P2B1/3P4/2N1PN2/PP3PPP/2RQKB1R b K,8302,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/p1pnbppp/1p2pn2/3P2B1/3P4/2N1PN2/PP3PPP/2RQKB1R b K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-b6-8.cxd5,0.33,0,1625,58.8,25.75,15.02,#N/A
r1bq1rk1/p1pnbppp/1p3n2/3p2B1/3P4/2N1PN2/PP3PPP/2RQKB1R w K,8303,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/p1pnbppp/1p3n2/3p2B1/3P4/2N1PN2/PP3PPP/2RQKB1R w K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 b6 8.cxd5 exd5,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-b6-8.cxd5-exd5,0.38,0,1625,57.83,26.09,15.65,#N/A
r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/P1N1PN2/1P3PPP/2RQKB1R b K,8304,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/P1N1PN2/1P3PPP/2RQKB1R b K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.a3,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.a3,0.17,0,1625,47.59,38.86,13.55,#N/A
r1bq1rk1/pp1nbppp/2p1pn2/6B1/2pP4/2NBPN2/PP3PPP/2RQK2R w K,8307,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p1pn2/6B1/2pP4/2NBPN2/PP3PPP/2RQK2R w K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3-dxc4,0.21,0,1625,36.01,53.66,10.33,#N/A
r1bq1rk1/pp1nbppp/2p1pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R b K,8308,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p1pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R b K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3-dxc4-9.Bxc4,0.31,0,1625,36.24,53.46,10.31,#N/A
r1bq1rk1/pp1nbpp1/2p1pn1p/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R w K,8319,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbpp1/2p1pn1p/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R w K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3-h6,0.3,0,1625,39.18,46.64,14.18,#N/A
r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP3B/2NBPN2/PP3PPP/2RQK2R b K,8320,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbpp1/2p1pn1p/3p4/2PP3B/2NBPN2/PP3PPP/2RQK2R b K - 1 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3-h6-9.Bh4,0.3,0,1625,40.35,42.82,16.84,#N/A
r1bq1rk1/pp1nbpp1/2p1pn1p/8/2pP3B/2NBPN2/PP3PPP/2RQK2R w K,8321,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbpp1/2p1pn1p/8/2pP3B/2NBPN2/PP3PPP/2RQK2R w K - 0 10,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4 dxc4,Queens-Gambit-Declined-Orthodox-Defense...8.Bd3-h6-9.Bh4-dxc4,0.22,0,1625,39.04,44.42,16.53,#N/A
r1bq1rk1/pp1nbpp1/2p1pn1p/8/2BP3B/2N1PN2/PP3PPP/2RQK2R b K,8322,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbpp1/2p1pn1p/8/2BP3B/2N1PN2/PP3PPP/2RQK2R b K - 0 10,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4 dxc4 10.Bxc4,Queens-Gambit-Declined-Orthodox-Defense...8.Bd3-h6-9.Bh4-dxc4-10.Bxc4,0.23,0,1625,38.86,43.81,17.33,#N/A
r1bq1rk1/p2nbpp1/2p1pn1p/1p6/2BP3B/2N1PN2/PP3PPP/2RQK2R w K,8323,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/p2nbpp1/2p1pn1p/1p6/2BP3B/2N1PN2/PP3PPP/2RQK2R w K b6 0 11,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4 dxc4 10.Bxc4 b5,Queens-Gambit-Declined-Orthodox-Defense...9.Bh4-dxc4-10.Bxc4-b5,0.37,0,1625,36.04,44.44,19.52,#N/A
r1bq1rk1/pppnbppp/4pn2/6B1/2pP4/2N1PN2/PP3PPP/2RQKB1R w K,8324,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4pn2/6B1/2pP4/2N1PN2/PP3PPP/2RQKB1R w K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-dxc4,0.37,0,1625,29.67,52.01,18.32,#N/A
r1bq1rk1/pppnbppp/4pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R b K,8325,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R b K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-dxc4-8.Bxc4,0.3,0,1625,30.04,51.65,18.32,#N/A
r1bq1rk1/1ppnbppp/p3pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R w K,8326,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1ppnbppp/p3pn2/6B1/2BP4/2N1PN2/PP3PPP/2RQK2R w K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4 a6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-dxc4-8.Bxc4-a6,0.24,0,1625,26.26,53.54,20.2,#N/A
r1bq1rk1/pppnbpp1/4pn1p/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K,8327,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbpp1/4pn1p/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 h6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-h6,0.21,0,1625,41.1,47.03,11.87,#N/A
r1bq1rk1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PP3PPP/R2Q1RK1 b -,19606,D60,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p2n2/3p2B1/3P4/2NBPN2/PP3PPP/R2Q1RK1 b - - 1 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.cxd5 exd5 8.Bd3 c6 9.O-O,Queens-Gambit-Declined-Orthodox-Defense-7.cxd5-exd5-8.Bd3-c6-9.O-O,0.37,0,1625,28.01,53.23,18.77,#N/A
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R b K,22265,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R b K - 2 7,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.Rc1,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1,0.16,0,1625,38.92,45.65,15.4,#N/A
r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K,22277,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2N1PN2/PP3PPP/2RQKB1R w K - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.Rc1 c6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6,0.35,0,1625,40.42,46.8,12.78,#N/A
r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R b K,22278,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pp1nbppp/2p1pn2/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R b K - 1 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.Rc1 c6 8.Bd3,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3,0.32,0,1625,38.53,49.82,11.65,#N/A
r1bq1rk1/1p1nbppp/p1p1pn2/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R w K,22279,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1p1nbppp/p1p1pn2/3p2B1/2PP4/2NBPN2/PP3PPP/2RQK2R w K - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 a6,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-c6-8.Bd3-a6,0.31,0,1625,37.8,43.9,18.29,#N/A
r1bq1rk1/1ppnbppp/p3pn2/6B1/P1BP4/2N1PN2/1P3PPP/2RQK2R b K,22283,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1ppnbppp/p3pn2/6B1/P1BP4/2N1PN2/1P3PPP/2RQK2R b K a3 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4 a6 9.a4,Queens-Gambit-Declined-Orthodox-Defense-7.Rc1-dxc4-8.Bxc4-a6-9.a4,0.29,0,1625,21.01,56.3,22.69,#N/A
r1bq1rk1/1p1nbppp/p3pn2/2p3B1/P1BP4/2N1PN2/1P3PPP/2RQK2R w K,22284,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1p1nbppp/p3pn2/2p3B1/P1BP4/2N1PN2/1P3PPP/2RQK2R w K c6 0 10,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4 a6 9.a4 c5,Queens-Gambit-Declined-Orthodox-Defense...8.Bxc4-a6-9.a4-c5,0.26,0,1625,18.64,57.63,23.73,#N/A
r1bq1rk1/1p1nbppp/p3pn2/2p3B1/P1BP4/2N1PN2/1P3PPP/2RQ1RK1 b -,22285,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1p1nbppp/p3pn2/2p3B1/P1BP4/2N1PN2/1P3PPP/2RQ1RK1 b - - 1 10,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4 a6 9.a4 c5 10.O-O,Queens-Gambit-Declined-Orthodox-Defense...8.Bxc4-a6-9.a4-c5-10.O-O,0.19,0,1625,20,56.43,23.57,#N/A
r1bq1rk1/1p1nbppp/p3pn2/6B1/P1Bp4/2N1PN2/1P3PPP/2RQ1RK1 w -,22286,D63,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/1p1nbppp/p3pn2/6B1/P1Bp4/2N1PN2/1P3PPP/2RQ1RK1 w - - 0 11,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 dxc4 8.Bxc4 a6 9.a4 c5 10.O-O cxd4,Queens-Gambit-Declined-Orthodox-Defense...9.a4-c5-10.O-O-cxd4,0.24,0,1625,17.69,57.69,24.62,#N/A
r1bq1rk1/pppnbppp/4pn2/3P2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ,22287,D60,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4pn2/3P2B1/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 7,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.cxd5,Queens-Gambit-Declined-Orthodox-Defense-7.cxd5,0.03,0,1625,33.92,47.85,18.23,#N/A
r1bq1rk1/pppnbppp/4p3/3n2B1/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ,22298,D60,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4p3/3n2B1/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.cxd5 Nxd5,Queens-Gambit-Declined-Orthodox-Defense-7.cxd5-Nxd5,0.12,0,1625,28.21,56.41,15.38,#N/A
r1bq1rk1/pppnBppp/4p3/3n4/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ,22299,D53,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnBppp/4p3/3n4/3P4/2N1PN2/PP3PPP/R2QKB1R b KQ - 0 8,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.cxd5 Nxd5 8.Bxe7,Queens-Gambit-Declined-Orthodox-Defense-7.cxd5-Nxd5-8.Bxe7,0.09,0,1625,29.33,54.67,16,#N/A
r1b2rk1/pppnqppp/4p3/3n4/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ,22300,D53,Queen's Gambit Declined: Orthodox Defense,book,r1b2rk1/pppnqppp/4p3/3n4/3P4/2N1PN2/PP3PPP/R2QKB1R w KQ - 0 9,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Nf3 O-O 6.e3 Nbd7 7.cxd5 Nxd5 8.Bxe7 Qxe7,Queens-Gambit-Declined-Orthodox-Defense-7.cxd5-Nxd5-8.Bxe7-Qxe7,0.07,0,1625,29.68,53.88,16.44,#N/A
r1bq1rk1/p2nbpp1/2p1pn1p/1p6/3P3B/2NBPN2/PP3PPP/2RQK2R b K,22646,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/p2nbpp1/2p1pn1p/1p6/3P3B/2NBPN2/PP3PPP/2RQK2R b K - 1 11,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4 dxc4 10.Bxc4 b5 11.Bd3,Queens-Gambit-Declined-Orthodox-Defense...9.Bh4-dxc4-10.Bxc4-b5-11.Bd3,0.25,0,1625,36.74,44.41,18.85,#N/A
r1bq1rk1/3nbpp1/p1p1pn1p/1p6/3P3B/2NBPN2/PP3PPP/2RQK2R w K,22647,D66,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/3nbpp1/p1p1pn1p/1p6/3P3B/2NBPN2/PP3PPP/2RQK2R w K - 0 12,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 O-O 6.Nf3 Nbd7 7.Rc1 c6 8.Bd3 h6 9.Bh4 dxc4 10.Bxc4 b5 11.Bd3 a6,Queens-Gambit-Declined-Orthodox-Defense...10.Bxc4-b5-11.Bd3-a6,0.41,0,1625,35.78,47.55,16.67,#N/A
r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ,22659,D60,Queen's Gambit Declined: Orthodox Defense,book,r1bq1rk1/pppnbppp/4pn2/3p2B1/2PP4/2N1PN2/PP3PPP/R2QKB1R w KQ - 3 7,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.e3 Nbd7 6.Nf3 O-O,Queens-Gambit-Declined-Orthodox-Defense,0.16,0,1625,39.18,43.77,17.04,#N/A
