key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r2qr1k1/pp1bppbp/1np3p1/n2P4/3NP3/2N3P1/PP3PBP/R1BQ1RK1 w -,36499,E60,King's Indian Defense,book,r2qr1k1/pp1bppbp/1np3p1/n2P4/3NP3/2N3P1/PP3PBP/R1BQ1RK1 w - - 0 13,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.d5 Na5 11.Nd4 Bd7 12.e4 c6,Kings-Indian-Defense...11.Nd4-Bd7-12.e4-c6,0.11,0,856,29.55,46.21,24.24,#N/A
r1bqr1k1/ppp1ppbp/1nn3p1/8/3P4/2N1PNP1/PP3PBP/R1BQR1K1 b -,36500,E60,King's Indian Defense,book,r1bqr1k1/ppp1ppbp/1nn3p1/8/3P4/2N1PNP1/PP3PBP/R1BQR1K1 b - - 4 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1,Kings-Indian-Defense...8.e3-O-O-9.O-O-Re8-10.Re1,0.31,0,856,32.94,40.92,26.14,#N/A
r1bqr1k1/ppp2pbp/1nn3p1/4p3/3P4/2N1PNP1/PP3PBP/R1BQR1K1 w -,36501,E60,King's Indian Defense,book,r1bqr1k1/ppp2pbp/1nn3p1/4p3/3P4/2N1PNP1/PP3PBP/R1BQR1K1 w - e6 0 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1 e5,Kings-Indian-Defense...9.O-O-Re8-10.Re1-e5,0.36,0,856,44.52,34.19,21.29,#N/A
r1bqr1k1/ppp2pbp/1nn3p1/3Pp3/8/2N1PNP1/PP3PBP/R1BQR1K1 b -,36502,E60,King's Indian Defense,book,r1bqr1k1/ppp2pbp/1nn3p1/3Pp3/8/2N1PNP1/PP3PBP/R1BQR1K1 b - - 0 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1 e5 11.d5,Kings-Indian-Defense...9.O-O-Re8-10.Re1-e5-11.d5,0.38,0,856,44.44,33.99,21.57,#N/A
r1bqr1k1/ppp2pbp/1n4p1/n2Pp3/8/2N1PNP1/PP3PBP/R1BQR1K1 w -,36503,E60,King's Indian Defense,book,r1bqr1k1/ppp2pbp/1n4p1/n2Pp3/8/2N1PNP1/PP3PBP/R1BQR1K1 w - - 1 12,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1 e5 11.d5 Na5,Kings-Indian-Defense...10.Re1-e5-11.d5-Na5,0.82,0,856,49.18,31.97,18.85,#N/A
r1bqr1k1/ppp2pbp/1n4p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQR1K1 b -,36504,E60,King's Indian Defense,book,r1bqr1k1/ppp2pbp/1n4p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQR1K1 b - - 0 12,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1 e5 11.d5 Na5 12.e4,Kings-Indian-Defense...10.Re1-e5-11.d5-Na5-12.e4,0.62,0,856,48.33,32.5,19.17,#N/A
r1bqr1k1/pp3pbp/1np3p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQR1K1 w -,36505,E60,King's Indian Defense,book,r1bqr1k1/pp3pbp/1np3p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQR1K1 w - - 0 13,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O Re8 10.Re1 e5 11.d5 Na5 12.e4 c6,Kings-Indian-Defense...11.d5-Na5-12.e4-c6,0.58,0,856,44.74,33.33,21.93,#N/A
rnbqk2r/ppp1ppbp/1n4p1/8/3P4/5NP1/PP2PPBP/RNBQ1RK1 b kq,36506,E60,King's Indian Defense,book,rnbqk2r/ppp1ppbp/1n4p1/8/3P4/5NP1/PP2PPBP/RNBQ1RK1 b kq - 3 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O,Kings-Indian-Defense...5.cxd5-Nxd5-6.Bg2-Nb6-7.O-O,0.36,0,856,26.35,44.25,29.4,#N/A
r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/5NP1/PP2PPBP/RNBQ1RK1 w kq,36507,E60,King's Indian Defense,book,r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 4 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6,Kings-Indian-Defense...6.Bg2-Nb6-7.O-O-Nc6,0.26,0,856,26.42,44.32,29.26,#N/A
r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq,36508,E60,King's Indian Defense,book,r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq - 5 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.Nc3,Kings-Indian-Defense...6.Bg2-Nb6-7.O-O-Nc6-8.Nc3,0.11,0,856,23.01,49.56,27.43,#N/A
r1bqk2r/ppp1ppbp/1n4p1/8/3n4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq,36509,E60,King's Indian Defense,book,r1bqk2r/ppp1ppbp/1n4p1/8/3n4/2N2NP1/PP2PPBP/R1BQ1RK1 w kq - 0 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.Nc3 Nxd4,Kings-Indian-Defense...7.O-O-Nc6-8.Nc3-Nxd4,0.07,0,856,22.22,54.07,23.7,#N/A
r1bqk2r/ppp1ppbp/1n4p1/8/3N4/2N3P1/PP2PPBP/R1BQ1RK1 b kq,36510,E60,King's Indian Defense,book,r1bqk2r/ppp1ppbp/1n4p1/8/3N4/2N3P1/PP2PPBP/R1BQ1RK1 b kq - 0 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.Nc3 Nxd4 9.Nxd4,Kings-Indian-Defense...7.O-O-Nc6-8.Nc3-Nxd4-9.Nxd4,0.14,0,856,22.22,54.07,23.7,#N/A
r1b1k2r/ppp1ppbp/1n4p1/8/3q4/2N3P1/PP2PPBP/R1BQ1RK1 w kq,36511,E60,King's Indian Defense,book,r1b1k2r/ppp1ppbp/1n4p1/8/3q4/2N3P1/PP2PPBP/R1BQ1RK1 w kq - 0 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.Nc3 Nxd4 9.Nxd4 Qxd4,Kings-Indian-Defense...8.Nc3-Nxd4-9.Nxd4-Qxd4,0.09,0,856,22.22,52.38,25.4,#N/A
r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/4PNP1/PP3PBP/RNBQ1RK1 b kq,36512,E60,King's Indian Defense,book,r1bqk2r/ppp1ppbp/1nn3p1/8/3P4/4PNP1/PP3PBP/RNBQ1RK1 b kq - 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.e3,Kings-Indian-Defense...6.Bg2-Nb6-7.O-O-Nc6-8.e3,0.43,0,856,28.45,41.87,29.68,#N/A
r1bqk2r/ppp2pbp/1nn3p1/4p3/3P4/4PNP1/PP3PBP/RNBQ1RK1 w kq,36513,E60,King's Indian Defense,book,r1bqk2r/ppp2pbp/1nn3p1/4p3/3P4/4PNP1/PP3PBP/RNBQ1RK1 w kq e6 0 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.e3 e5,Kings-Indian-Defense...7.O-O-Nc6-8.e3-e5,0.34,0,856,28.78,41.01,30.22,#N/A
r1bq1rk1/ppp1ppbp/1nn3p1/8/3P4/4PNP1/PP3PBP/RNBQ1RK1 w -,36514,E60,King's Indian Defense,book,r1bq1rk1/ppp1ppbp/1nn3p1/8/3P4/4PNP1/PP3PBP/RNBQ1RK1 w - - 1 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.O-O Nc6 8.e3 O-O,Kings-Indian-Defense...7.O-O-Nc6-8.e3-O-O,0.36,0,856,27.76,41.02,31.22,#N/A
rnbq1rk1/ppppppbp/5np1/8/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQ,36525,E60,King's Indian Defense,book,rnbq1rk1/ppppppbp/5np1/8/2PP4/5NP1/PP2PP1P/RNBQKB1R w KQ - 1 5,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O,Kings-Indian-Defense-3.Nf3-Bg7-4.g3-O-O,0.29,0,856,41.27,34.08,24.65,#N/A
rnbq1rk1/pp1pppbp/5np1/2p5/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ,36527,E60,King's Indian Defense,book,rnbq1rk1/pp1pppbp/5np1/2p5/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ c6 0 6,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5,Kings-Indian-Defense...4.g3-O-O-5.Bg2-c5,0.36,0,856,42.42,34.18,23.36,#N/A
rnbq1rk1/pp1pppbp/5np1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R b KQ,36533,E60,King's Indian Defense,book,rnbq1rk1/pp1pppbp/5np1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R b KQ - 0 6,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5,Kings-Indian-Defense...4.g3-O-O-5.Bg2-c5-6.d5,0.45,0,856,43.68,25.27,31.05,#N/A
rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R w KQ,36534,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R w KQ - 0 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5 d6,Kings-Indian-Defense...5.Bg2-c5-6.d5-d6,0.49,0,856,45.16,26.27,28.57,#N/A
rnbq1rk1/pp1p1pbp/4pnp1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R w KQ,36537,E60,King's Indian Defense,book,rnbq1rk1/pp1p1pbp/4pnp1/2pP4/2P5/5NP1/PP2PPBP/RNBQK2R w KQ - 0 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5 e6,Kings-Indian-Defense...5.Bg2-c5-6.d5-e6,0.4,0,856,41.76,29.67,28.57,#N/A
rnbq1rk1/pp1p1pbp/4pnp1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQK2R b KQ,36538,E60,King's Indian Defense,book,rnbq1rk1/pp1p1pbp/4pnp1/2pP4/2P5/2N2NP1/PP2PPBP/R1BQK2R b KQ - 1 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5 e6 7.Nc3,Kings-Indian-Defense...5.Bg2-c5-6.d5-e6-7.Nc3,0.41,0,856,31.5,25,43.5,#N/A
rnbq1rk1/pp1p1pbp/5np1/2pp4/2P5/2N2NP1/PP2PPBP/R1BQK2R w KQ,36539,E60,King's Indian Defense,book,rnbq1rk1/pp1p1pbp/5np1/2pp4/2P5/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5 e6 7.Nc3 exd5,Kings-Indian-Defense...6.d5-e6-7.Nc3-exd5,0.48,0,856,30.81,24.86,44.32,#N/A
rnbq1rk1/pp1p1pbp/5np1/2pP4/8/2N2NP1/PP2PPBP/R1BQK2R b KQ,36540,E60,King's Indian Defense,book,rnbq1rk1/pp1p1pbp/5np1/2pP4/8/2N2NP1/PP2PPBP/R1BQK2R b KQ - 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c5 6.d5 e6 7.Nc3 exd5 8.cxd5,Kings-Indian-Defense...6.d5-e6-7.Nc3-exd5-8.cxd5,0.35,0,856,34.52,23.84,41.64,#N/A
rnbq1rk1/pp1pppbp/2p2np1/8/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ,36552,E60,King's Indian Defense,book,rnbq1rk1/pp1pppbp/2p2np1/8/2PP4/5NP1/PP2PPBP/RNBQK2R w KQ - 0 6,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6,Kings-Indian-Defense...4.g3-O-O-5.Bg2-c6,0.17,0,856,36.83,43.14,20.03,#N/A
rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ,36554,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ d6 0 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.Nc3 d5,Kings-Indian-Defense...5.Bg2-c6-6.Nc3-d5,0.31,0,856,34.35,42.75,22.9,#N/A
rnbq1rk1/pp2ppbp/2p2np1/3P4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQ,36555,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p2np1/3P4/3P4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 0 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.Nc3 d5 7.cxd5,Kings-Indian-Defense...5.Bg2-c6-6.Nc3-d5-7.cxd5,0.18,0,856,31.91,49.47,18.62,#N/A
r1bq1rk1/pp2ppbp/2n2np1/3pN3/3P4/2N3P1/PP2PPBP/R1BQK2R w KQ,36558,E60,King's Indian Defense,book,r1bq1rk1/pp2ppbp/2n2np1/3pN3/3P4/2N3P1/PP2PPBP/R1BQK2R w KQ - 4 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.cxd5 cxd5 7.Ne5 O-O 8.Nc3 Nc6,Kings-Indian-Defense...7.Ne5-O-O-8.Nc3-Nc6,0.18,0,856,41.67,40.48,17.86,#N/A
rnbq1rk1/pp1n1pbp/4p1p1/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b -,36562,E60,King's Indian Defense,book,rnbq1rk1/pp1n1pbp/4p1p1/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 b - - 3 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.cxd5 cxd5 7.Ne5 O-O 8.Nc3 e6 9.O-O Nfd7 10.Nf3,Kings-Indian-Defense...8.Nc3-e6-9.O-O-Nfd7-10.Nf3,0.28,0,856,25.47,56.52,18.01,#N/A
r1bq1rk1/pp1n1pbp/2n1p1p1/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w -,36563,E60,King's Indian Defense,book,r1bq1rk1/pp1n1pbp/2n1p1p1/3p4/3P4/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 4 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.cxd5 cxd5 7.Ne5 O-O 8.Nc3 e6 9.O-O Nfd7 10.Nf3 Nc6,Kings-Indian-Defense...9.O-O-Nfd7-10.Nf3-Nc6,0.36,0,856,27.59,51.72,20.69,#N/A
r1bq1rk1/pp1n1pbp/2n1p1p1/3p4/3P1B2/2N2NP1/PP2PPBP/R2Q1RK1 b -,36564,E60,King's Indian Defense,book,r1bq1rk1/pp1n1pbp/2n1p1p1/3p4/3P1B2/2N2NP1/PP2PPBP/R2Q1RK1 b - - 5 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.cxd5 cxd5 7.Ne5 O-O 8.Nc3 e6 9.O-O Nfd7 10.Nf3 Nc6 11.Bf4,Kings-Indian-Defense...9.O-O-Nfd7-10.Nf3-Nc6-11.Bf4,0.39,0,856,27.13,55.04,17.83,#N/A
r1bq1rk1/pp3pbp/1nn1p1p1/3pN3/3P1P2/2N3P1/PP2PBBP/R2Q1RK1 b -,36569,E60,King's Indian Defense,book,r1bq1rk1/pp3pbp/1nn1p1p1/3pN3/3P1P2/2N3P1/PP2PBBP/R2Q1RK1 b - - 4 12,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.cxd5 cxd5 7.Ne5 O-O 8.Nc3 e6 9.O-O Nfd7 10.f4 Nc6 11.Be3 Nb6 12.Bf2,Kings-Indian-Defense...10.f4-Nc6-11.Be3-Nb6-12.Bf2,0.22,0,856,25.25,56.57,18.18,#N/A
rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B1K2R b KQ,36570,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B1K2R b KQ - 1 7,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.Nc3 d5 7.Qb3,Kings-Indian-Defense...5.Bg2-c6-6.Nc3-d5-7.Qb3,0.11,0,856,41.08,42.53,16.39,#N/A
rnbq1rk1/pp2ppbp/2p2np1/8/2pP4/1QN2NP1/PP2PPBP/R1B1K2R w KQ,36571,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p2np1/8/2pP4/1QN2NP1/PP2PPBP/R1B1K2R w KQ - 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.Nc3 d5 7.Qb3 dxc4,Kings-Indian-Defense...6.Nc3-d5-7.Qb3-dxc4,0.35,0,856,44.97,38.1,16.93,#N/A
rnbq1rk1/pp2ppbp/2p2np1/8/2QP4/2N2NP1/PP2PPBP/R1B1K2R b KQ,36572,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p2np1/8/2QP4/2N2NP1/PP2PPBP/R1B1K2R b KQ - 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.Nc3 d5 7.Qb3 dxc4 8.Qxc4,Kings-Indian-Defense...6.Nc3-d5-7.Qb3-dxc4-8.Qxc4,0.26,0,856,40.81,39.34,19.85,#N/A
rnbq1rk1/pp1pppbp/2p2np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b -,36574,E60,King's Indian Defense,book,rnbq1rk1/pp1pppbp/2p2np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 b - - 1 6,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 O-O 5.Bg2 c6 6.O-O,Kings-Indian-Defense...4.g3-O-O-5.Bg2-c6-6.O-O,0.27,0,856,35.7,41.76,22.54,#N/A
rnbq1rk1/1p2ppbp/2p2np1/p2p4/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 w -,36577,E60,King's Indian Defense,book,rnbq1rk1/1p2ppbp/2p2np1/p2p4/2PP4/1P3NP1/P3PPBP/RNBQ1RK1 w - a6 0 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.b3 O-O 7.O-O a5,Kings-Indian-Defense...6.b3-O-O-7.O-O-a5,0.26,0,856,34.63,43.29,22.08,#N/A
rnbq1rk1/1p2ppbp/2p2np1/p2p4/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1 b -,36578,E60,King's Indian Defense,book,rnbq1rk1/1p2ppbp/2p2np1/p2p4/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1 b - - 1 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.b3 O-O 7.O-O a5 8.Nc3,Kings-Indian-Defense...6.b3-O-O-7.O-O-a5-8.Nc3,0.24,0,856,36.81,42.33,20.86,#N/A
rnbq1rk1/pp2ppbp/2p3p1/3p4/2PPn3/1P3NP1/P3PPBP/RNBQ1RK1 w -,36579,E60,King's Indian Defense,book,rnbq1rk1/pp2ppbp/2p3p1/3p4/2PPn3/1P3NP1/P3PPBP/RNBQ1RK1 w - - 3 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.b3 O-O 7.O-O Ne4,Kings-Indian-Defense...6.b3-O-O-7.O-O-Ne4,0.18,0,856,41.39,38.46,20.15,#N/A
rnb2rk1/pp2ppbp/1qp2np1/3p4/2PP4/1Q3NP1/PP2PPBP/RNB2RK1 w -,36592,E60,King's Indian Defense,book,rnb2rk1/pp2ppbp/1qp2np1/3p4/2PP4/1Q3NP1/PP2PPBP/RNB2RK1 w - - 4 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.Qb3 O-O 7.O-O Qb6,Kings-Indian-Defense...6.Qb3-O-O-7.O-O-Qb6,0.23,0,856,42.06,39.69,18.25,#N/A
rnb2rk1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B2RK1 b -,36593,E60,King's Indian Defense,book,rnb2rk1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B2RK1 b - - 5 8,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Bg2 d5 6.Qb3 O-O 7.O-O Qb6 8.Nc3,Kings-Indian-Defense...6.Qb3-O-O-7.O-O-Qb6-8.Nc3,0.17,0,856,41.02,42.32,16.67,#N/A
rnbr2k1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B2RK1 w -,36594,E60,King's Indian Defense,book,rnbr2k1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1B2RK1 w - - 6 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Nc3 d5 6.Qb3 O-O 7.Bg2 Qb6 8.O-O Rd8,Kings-Indian-Defense...7.Bg2-Qb6-8.O-O-Rd8,0.25,0,856,37.59,43,19.41,#N/A
rnbr2k1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1BR2K1 b -,36595,E60,King's Indian Defense,book,rnbr2k1/pp2ppbp/1qp2np1/3p4/2PP4/1QN2NP1/PP2PPBP/R1BR2K1 b - - 7 9,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 c6 5.Nc3 d5 6.Qb3 O-O 7.Bg2 Qb6 8.O-O Rd8 9.Rd1,Kings-Indian-Defense...7.Bg2-Qb6-8.O-O-Rd8-9.Rd1,0.05,0,856,38.46,41.88,19.66,#N/A
r1bq1rk1/1pp1ppbp/1nn3p1/p7/3P4/2N1PNP1/PP3PBP/R1BQ1RK1 w -,36633,E60,King's Indian Defense,book,r1bq1rk1/1pp1ppbp/1nn3p1/p7/3P4/2N1PNP1/PP3PBP/R1BQ1RK1 w - a6 0 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O a5,Kings-Indian-Defense...8.e3-O-O-9.O-O-a5,0.4,0,856,36.24,31.19,32.57,#N/A
r1bq1rk1/ppp2pbp/1nn3p1/4p3/3P4/2N1PNP1/PP3PBP/R1BQ1RK1 w -,36634,E60,King's Indian Defense,book,r1bq1rk1/ppp2pbp/1nn3p1/4p3/3P4/2N1PNP1/PP3PBP/R1BQ1RK1 w - e6 0 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O e5,Kings-Indian-Defense...8.e3-O-O-9.O-O-e5,0.37,0,856,37.67,39.38,22.95,#N/A
r1bq1rk1/ppp2pbp/1nn3p1/3Pp3/8/2N1PNP1/PP3PBP/R1BQ1RK1 b -,36635,E60,King's Indian Defense,book,r1bq1rk1/ppp2pbp/1nn3p1/3Pp3/8/2N1PNP1/PP3PBP/R1BQ1RK1 b - - 0 10,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O e5 10.d5,Kings-Indian-Defense...8.e3-O-O-9.O-O-e5-10.d5,0.25,0,856,40.22,38.98,20.8,#N/A
r1bq1rk1/ppp2pbp/1n4p1/n2Pp3/8/2N1PNP1/PP3PBP/R1BQ1RK1 w -,36636,E60,King's Indian Defense,book,r1bq1rk1/ppp2pbp/1n4p1/n2Pp3/8/2N1PNP1/PP3PBP/R1BQ1RK1 w - - 1 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O e5 10.d5 Na5,Kings-Indian-Defense...9.O-O-e5-10.d5-Na5,0.49,0,856,40.28,38.86,20.85,#N/A
r1bq1rk1/ppp2pbp/1n4p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQ1RK1 b -,36637,E60,King's Indian Defense,book,r1bq1rk1/ppp2pbp/1n4p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQ1RK1 b - - 0 11,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O e5 10.d5 Na5 11.e4,Kings-Indian-Defense...9.O-O-e5-10.d5-Na5-11.e4,0.3,0,856,39.79,39.53,20.68,#N/A
r1bq1rk1/pp3pbp/1np3p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQ1RK1 w -,36638,E60,King's Indian Defense,book,r1bq1rk1/pp3pbp/1np3p1/n2Pp3/4P3/2N2NP1/PP3PBP/R1BQ1RK1 w - - 0 12,1.d4 Nf6 2.c4 g6 3.Nf3 Bg7 4.g3 d5 5.cxd5 Nxd5 6.Bg2 Nb6 7.Nc3 Nc6 8.e3 O-O 9.O-O e5 10.d5 Na5 11.e4 c6,Kings-Indian-Defense...10.d5-Na5-11.e4-c6,0.47,0,856,37.57,40.68,21.75,#N/A
